,8wk,9mo,18mo,18mo-8wk,celltype,bulk.18mo,bulk.8wk,bulk.9mo
chr7_1015,0.08982035928143713,0.13572854291417166,0.17365269461077845,0.08383233532934133,CA1-ProS_Glut,1,0,0
chr7_1376,0.1377245508982036,0.1656686626746507,0.22954091816367264,0.09181636726546905,CA1-ProS_Glut,0,0,0
chr7_1612,0.04790419161676647,0.06387225548902195,0.10778443113772455,0.059880239520958084,CA1-ProS_Glut,2,0,2
chr7_2160,0.03792415169660679,0.03992015968063872,0.08982035928143713,0.05189620758483034,CA1-ProS_Glut,0,0,0
chr7_2667,0.15568862275449102,0.16167664670658682,0.24550898203592814,0.08982035928143711,CA1-ProS_Glut,2,0,0
chr7_2734,0.1217564870259481,0.13373253493013973,0.20359281437125748,0.08183632734530938,CA1-ProS_Glut,0,0,0
chr7_3037,0.18163672654690619,0.14570858283433133,0.25748502994011974,0.07584830339321355,CA1-ProS_Glut,2,2,0
chr7_3483,0.03592814371257485,0.059880239520958084,0.09580838323353294,0.05988023952095809,CA1-ProS_Glut,2,2,2
chr7_4066,0.2954091816367265,0.3033932135728543,0.4111776447105788,0.1157684630738523,CA1-ProS_Glut,2,2,2
chr7_4761,0.1596806387225549,0.21357285429141717,0.2934131736526946,0.1337325349301397,CA1-ProS_Glut,2,2,2
chr7_5289,0.24750499001996007,0.31137724550898205,0.36327345309381237,0.1157684630738523,CA1-ProS_Glut,2,2,2
chr7_5797,0.2275449101796407,0.3073852295409182,0.3413173652694611,0.1137724550898204,CA1-ProS_Glut,2,2,2
chr8_360,0.06187624750499002,0.08383233532934131,0.12974051896207583,0.06786427145708582,CA1-ProS_Glut,0,0,0
chr8_505,0.05788423153692615,0.10379241516966067,0.13373253493013973,0.07584830339321358,CA1-ProS_Glut,1,0,0
chr8_982,0.1217564870259481,0.12574850299401197,0.20359281437125748,0.08183632734530938,CA1-ProS_Glut,2,2,2
chr8_1419,0.22954091816367264,0.25948103792415167,0.33532934131736525,0.1057884231536926,CA1-ProS_Glut,2,2,2
chr8_1472,0.0718562874251497,0.09181636726546906,0.14570858283433133,0.07385229540918163,CA1-ProS_Glut,2,2,2
chr8_1485,0.08383233532934131,0.08982035928143713,0.17564870259481039,0.09181636726546907,CA1-ProS_Glut,2,2,2
chr8_1606,0.0998003992015968,0.0718562874251497,0.1497005988023952,0.04990019960079839,CA1-ProS_Glut,2,0,2
chr8_3122,0.09181636726546906,0.15568862275449102,0.17564870259481039,0.08383233532934133,CA1-ProS_Glut,2,2,2
chr8_3593,0.12974051896207583,0.16367265469061876,0.2435129740518962,0.11377245508982037,CA1-ProS_Glut,2,2,2
chr8_4658,0.06786427145708583,0.09780439121756487,0.14171656686626746,0.07385229540918163,CA1-ProS_Glut,2,2,2
chr9_982,0.249500998003992,0.3193612774451098,0.36127744510978044,0.11177644710578843,CA1-ProS_Glut,2,2,2
chr9_1071,0.14171656686626746,0.18962075848303392,0.25149700598802394,0.10978043912175647,CA1-ProS_Glut,2,2,2
chr9_1423,0.1996007984031936,0.22954091816367264,0.2994011976047904,0.09980039920159678,CA1-ProS_Glut,2,2,2
chr9_2092,0.14770459081836326,0.18562874251497005,0.24750499001996007,0.0998003992015968,CA1-ProS_Glut,2,2,2
chr9_2107,0.059880239520958084,0.08582834331337326,0.1277445109780439,0.06786427145708582,CA1-ProS_Glut,0,0,0
chr9_2217,0.08183632734530938,0.04590818363273453,0.1317365269461078,0.04990019960079842,CA1-ProS_Glut,2,0,2
chr9_2636,0.11776447105788423,0.16167664670658682,0.21357285429141717,0.09580838323353294,CA1-ProS_Glut,2,2,1
chr9_2720,0.22954091816367264,0.28542914171656686,0.37524950099800397,0.14570858283433133,CA1-ProS_Glut,2,2,2
chr9_2844,0.23952095808383234,0.313373253493014,0.35129740518962077,0.11177644710578843,CA1-ProS_Glut,2,2,2
chr9_2865,0.08183632734530938,0.05788423153692615,0.1317365269461078,0.04990019960079842,CA1-ProS_Glut,1,1,0
chr9_3473,0.0998003992015968,0.10379241516966067,0.18163672654690619,0.08183632734530938,CA1-ProS_Glut,2,0,0
chr9_3959,0.13572854291417166,0.11976047904191617,0.20359281437125748,0.06786427145708582,CA1-ProS_Glut,2,2,2
chr9_4394,0.14570858283433133,0.2375249500998004,0.2754491017964072,0.12974051896207586,CA1-ProS_Glut,2,2,2
chr10_223,0.05389221556886228,0.10179640718562874,0.12375249500998003,0.06986027944111775,CA1-ProS_Glut,0,0,2
chr10_455,0.16966067864271456,0.18363273453093812,0.2634730538922156,0.09381237524950103,CA1-ProS_Glut,1,2,2
chr10_729,0.15768463073852296,0.18962075848303392,0.25149700598802394,0.09381237524950098,CA1-ProS_Glut,2,2,2
chr10_742,0.09780439121756487,0.10379241516966067,0.19161676646706588,0.093812375249501,CA1-ProS_Glut,2,0,0
chr10_838,0.19161676646706588,0.25349301397205587,0.2994011976047904,0.10778443113772451,CA1-ProS_Glut,2,2,2
chr10_1413,0.02594810379241517,0.03592814371257485,0.08383233532934131,0.057884231536926144,CA1-ProS_Glut,2,2,0
chr10_2468,0.16167664670658682,0.12375249500998003,0.22355289421157684,0.06187624750499002,CA1-ProS_Glut,2,0,0
chr10_3352,0.17764471057884232,0.1936127744510978,0.2874251497005988,0.10978043912175647,CA1-ProS_Glut,2,0,0
chr10_3799,0.2435129740518962,0.23952095808383234,0.34331337325349304,0.09980039920159683,CA1-ProS_Glut,2,2,2
chr10_4395,0.1497005988023952,0.12974051896207583,0.21357285429141717,0.06387225548902198,CA1-ProS_Glut,1,1,1
chr10_4460,0.1656686626746507,0.1936127744510978,0.26147704590818366,0.09580838323353297,CA1-ProS_Glut,2,2,2
chr11_166,0.0658682634730539,0.08582834331337326,0.1497005988023952,0.0838323353293413,CA1-ProS_Glut,0,0,0
chr11_178,0.09580838323353294,0.12574850299401197,0.18562874251497005,0.08982035928143711,CA1-ProS_Glut,2,2,2
chr11_1750,0.15169660678642716,0.18962075848303392,0.249500998003992,0.09780439121756485,CA1-ProS_Glut,2,0,2
chr11_2676,0.13373253493013973,0.15568862275449102,0.23552894211576847,0.10179640718562874,CA1-ProS_Glut,1,1,1
chr11_3433,0.13972055888223553,0.1656686626746507,0.25149700598802394,0.1117764471057884,CA1-ProS_Glut,2,2,2
chr11_3740,0.08183632734530938,0.08183632734530938,0.1437125748502994,0.06187624750499002,CA1-ProS_Glut,2,0,0
chr11_4237,0.1157684630738523,0.1317365269461078,0.20758483033932135,0.09181636726546905,CA1-ProS_Glut,1,1,1
chr11_4287,0.08782435129740519,0.11776447105788423,0.17365269461077845,0.08582834331337326,CA1-ProS_Glut,0,0,0
chr11_4385,0.17365269461077845,0.19161676646706588,0.2834331337325349,0.10978043912175647,CA1-ProS_Glut,2,2,2
chr12_988,0.20159680638722555,0.21157684630738524,0.3193612774451098,0.11776447105788423,CA1-ProS_Glut,2,1,1
chr12_2117,0.3413173652694611,0.3333333333333333,0.4491017964071856,0.10778443113772451,CA1-ProS_Glut,2,2,2
chr12_2163,0.11177644710578842,0.09181636726546906,0.17764471057884232,0.0658682634730539,CA1-ProS_Glut,2,2,2
chr12_2883,0.19760479041916168,0.3013972055888224,0.3033932135728543,0.10578842315369263,CA1-ProS_Glut,2,2,2
chr12_2948,0.13972055888223553,0.14770459081836326,0.2275449101796407,0.08782435129740518,CA1-ProS_Glut,1,0,0
chr12_2973,0.37325349301397204,0.3872255489021956,0.4930139720558882,0.11976047904191617,CA1-ProS_Glut,2,2,2
chr12_3654,0.03792415169660679,0.07584830339321358,0.10978043912175649,0.0718562874251497,CA1-ProS_Glut,2,2,0
chr12_3828,0.06187624750499002,0.0718562874251497,0.1437125748502994,0.08183632734530938,CA1-ProS_Glut,2,1,0
chr12_4376,0.0718562874251497,0.0718562874251497,0.1437125748502994,0.0718562874251497,CA1-ProS_Glut,2,2,2
chr13_753,0.11976047904191617,0.1656686626746507,0.21357285429141717,0.093812375249501,CA1-ProS_Glut,2,0,2
chr13_1222,0.16167664670658682,0.18762475049900199,0.26147704590818366,0.09980039920159683,CA1-ProS_Glut,2,2,2
chr13_1546,0.24550898203592814,0.29740518962075846,0.36327345309381237,0.11776447105788423,CA1-ProS_Glut,2,2,2
chr13_1940,0.1656686626746507,0.23552894211576847,0.2654690618762475,0.09980039920159683,CA1-ProS_Glut,0,0,0
chr13_2163,0.3093812375249501,0.24750499001996007,0.40119760479041916,0.09181636726546905,CA1-ProS_Glut,2,2,2
chr13_2291,0.17964071856287425,0.1996007984031936,0.28542914171656686,0.1057884231536926,CA1-ProS_Glut,2,2,2
chr13_2994,0.027944111776447105,0.08582834331337326,0.07385229540918163,0.04590818363273452,CA1-ProS_Glut,2,2,2
chr13_3710,0.20159680638722555,0.1996007984031936,0.3153692614770459,0.11377245508982037,CA1-ProS_Glut,2,2,2
chr13_3775,0.09181636726546906,0.10978043912175649,0.18962075848303392,0.09780439121756486,CA1-ProS_Glut,2,2,2
chr13_4369,0.1377245508982036,0.14770459081836326,0.23552894211576847,0.09780439121756487,CA1-ProS_Glut,2,2,2
chr13_4450,0.041916167664670656,0.07584830339321358,0.11177644710578842,0.06986027944111776,CA1-ProS_Glut,0,0,0
chr14_356,0.041916167664670656,0.03992015968063872,0.09181636726546906,0.0499001996007984,CA1-ProS_Glut,0,0,0
chr14_565,0.08982035928143713,0.08982035928143713,0.16367265469061876,0.07385229540918163,CA1-ProS_Glut,1,1,1
chr14_696,0.09181636726546906,0.09181636726546906,0.15768463073852296,0.0658682634730539,CA1-ProS_Glut,2,0,0
chr14_845,0.16167664670658682,0.19560878243512975,0.26746506986027946,0.10578842315369263,CA1-ProS_Glut,2,2,0
chr14_913,0.05189620758483034,0.05588822355289421,0.1317365269461078,0.07984031936127746,CA1-ProS_Glut,2,0,2
chr14_1164,0.1377245508982036,0.14770459081836326,0.2215568862275449,0.08383233532934131,CA1-ProS_Glut,2,2,2
chr14_1178,0.19161676646706588,0.16367265469061876,0.25748502994011974,0.06586826347305386,CA1-ProS_Glut,2,2,2
chr14_1346,0.15568862275449102,0.16966067864271456,0.24151696606786427,0.08582834331337325,CA1-ProS_Glut,2,2,2
chr14_2187,0.1536926147704591,0.21157684630738524,0.2774451097804391,0.12375249500998003,CA1-ProS_Glut,0,0,0
chr14_2463,0.06786427145708583,0.0998003992015968,0.1437125748502994,0.07584830339321356,CA1-ProS_Glut,2,0,2
chr14_2689,0.19161676646706588,0.18962075848303392,0.29740518962075846,0.10578842315369258,CA1-ProS_Glut,1,1,1
chr14_2859,0.05788423153692615,0.05788423153692615,0.12375249500998003,0.06586826347305388,CA1-ProS_Glut,2,0,0
chr14_3082,0.18562874251497005,0.21357285429141717,0.28542914171656686,0.0998003992015968,CA1-ProS_Glut,2,2,2
chr14_3734,0.023952095808383235,0.03792415169660679,0.08183632734530938,0.057884231536926144,CA1-ProS_Glut,2,0,0
chr14_4468,0.09580838323353294,0.07784431137724551,0.15768463073852296,0.06187624750499002,CA1-ProS_Glut,2,2,2
chr15_478,0.1936127744510978,0.20159680638722555,0.2834331337325349,0.08982035928143711,CA1-ProS_Glut,2,2,2
chr15_752,0.05389221556886228,0.059880239520958084,0.11776447105788423,0.06387225548902195,CA1-ProS_Glut,2,0,0
chr15_939,0.05389221556886228,0.05189620758483034,0.11177644710578842,0.057884231536926144,CA1-ProS_Glut,2,2,2
chr15_1446,0.2435129740518962,0.28542914171656686,0.37524950099800397,0.13173652694610777,CA1-ProS_Glut,2,2,2
chr15_1518,0.17165668662674652,0.22554890219560877,0.2714570858283433,0.0998003992015968,CA1-ProS_Glut,2,0,2
chr15_1574,0.1656686626746507,0.17564870259481039,0.2554890219560878,0.08982035928143711,CA1-ProS_Glut,2,2,2
chr15_2629,0.12375249500998003,0.12375249500998003,0.19760479041916168,0.07385229540918165,CA1-ProS_Glut,2,0,2
chr15_3410,0.10379241516966067,0.06786427145708583,0.13972055888223553,0.035928143712574856,CA1-ProS_Glut,1,1,2
chr15_3519,0.08383233532934131,0.06187624750499002,0.14171656686626746,0.05788423153692615,CA1-ProS_Glut,2,2,0
chr15_3609,0.1656686626746507,0.18163672654690619,0.2754491017964072,0.1097804391217565,CA1-ProS_Glut,2,2,2
chr15_3829,0.10978043912175649,0.10978043912175649,0.20359281437125748,0.09381237524950099,CA1-ProS_Glut,1,0,1
chr15_3927,0.08982035928143713,0.06986027944111776,0.14770459081836326,0.05788423153692614,CA1-ProS_Glut,1,2,1
chr15_4119,0.04790419161676647,0.043912175648702596,0.11377245508982035,0.06586826347305388,CA1-ProS_Glut,0,0,0
chr16_335,0.16766467065868262,0.18562874251497005,0.2894211576846307,0.1217564870259481,CA1-ProS_Glut,2,2,2
chr16_959,0.2375249500998004,0.32335329341317365,0.35528942115768464,0.11776447105788423,CA1-ProS_Glut,2,2,2
chr16_1140,0.13373253493013973,0.16766467065868262,0.22355289421157684,0.08982035928143711,CA1-ProS_Glut,2,2,2
chr16_1184,0.16167664670658682,0.24550898203592814,0.249500998003992,0.08782435129740518,CA1-ProS_Glut,2,0,2
chr16_1541,0.14171656686626746,0.20758483033932135,0.23952095808383234,0.09780439121756487,CA1-ProS_Glut,2,2,2
chr16_1650,0.1936127744510978,0.23952095808383234,0.3093812375249501,0.1157684630738523,CA1-ProS_Glut,2,2,2
chr16_1994,0.043912175648702596,0.033932135728542916,0.08782435129740519,0.043912175648702596,CA1-ProS_Glut,0,0,0
chr16_2398,0.0499001996007984,0.04790419161676647,0.10179640718562874,0.05189620758483034,CA1-ProS_Glut,0,0,0
chr16_2835,0.03792415169660679,0.07984031936127745,0.11377245508982035,0.07584830339321356,CA1-ProS_Glut,2,2,2
chr16_3643,0.18762475049900199,0.2634730538922156,0.2994011976047904,0.1117764471057884,CA1-ProS_Glut,0,0,1
chr16_3814,0.09381237524950099,0.12375249500998003,0.17365269461077845,0.07984031936127746,CA1-ProS_Glut,0,0,2
chr16_3867,0.11776447105788423,0.1317365269461078,0.20159680638722555,0.08383233532934131,CA1-ProS_Glut,0,0,0
chr17_142,0.1596806387225549,0.2055888223552894,0.281437125748503,0.1217564870259481,CA1-ProS_Glut,2,2,2
chr17_480,0.2275449101796407,0.2754491017964072,0.33532934131736525,0.10778443113772454,CA1-ProS_Glut,2,2,2
chr17_569,0.08782435129740519,0.07784431137724551,0.14770459081836326,0.05988023952095807,CA1-ProS_Glut,0,0,0
chr17_1377,0.041916167664670656,0.059880239520958084,0.0998003992015968,0.05788423153692615,CA1-ProS_Glut,0,0,0
chr17_1746,0.14570858283433133,0.15568862275449102,0.2315369261477046,0.08582834331337327,CA1-ProS_Glut,2,0,2
chr17_2039,0.04590818363273453,0.031936127744510975,0.08582834331337326,0.03992015968063873,CA1-ProS_Glut,1,2,0
chr17_2311,0.029940119760479042,0.07584830339321358,0.08982035928143713,0.059880239520958084,CA1-ProS_Glut,2,2,2
chr17_2597,0.05788423153692615,0.029940119760479042,0.08582834331337326,0.02794411177644711,CA1-ProS_Glut,0,0,0
chr17_2687,0.03992015968063872,0.06387225548902195,0.10978043912175649,0.06986027944111776,CA1-ProS_Glut,0,0,0
chr17_2754,0.14171656686626746,0.15568862275449102,0.24151696606786427,0.0998003992015968,CA1-ProS_Glut,2,2,2
chr17_3023,0.12375249500998003,0.11377245508982035,0.18962075848303392,0.06586826347305388,CA1-ProS_Glut,2,2,2
chr17_3246,0.09181636726546906,0.07584830339321358,0.1536926147704591,0.06187624750499003,CA1-ProS_Glut,2,0,0
chr17_3476,0.11776447105788423,0.13373253493013973,0.22954091816367264,0.1117764471057884,CA1-ProS_Glut,2,2,2
chr18_1565,0.2155688622754491,0.1936127744510978,0.29141716566866266,0.07584830339321355,CA1-ProS_Glut,2,2,0
chr18_1727,0.09580838323353294,0.10978043912175649,0.19161676646706588,0.09580838323353294,CA1-ProS_Glut,2,2,2
chr18_1750,0.11177644710578842,0.07984031936127745,0.15568862275449102,0.0439121756487026,CA1-ProS_Glut,2,2,2
chr18_2478,0.11377245508982035,0.1157684630738523,0.20758483033932135,0.09381237524950099,CA1-ProS_Glut,2,2,2
chr18_2490,0.22554890219560877,0.2435129740518962,0.34331337325349304,0.11776447105788426,CA1-ProS_Glut,2,2,2
chr18_2661,0.11377245508982035,0.10978043912175649,0.19161676646706588,0.07784431137724553,CA1-ProS_Glut,2,2,2
chr18_2739,0.1656686626746507,0.18163672654690619,0.2554890219560878,0.08982035928143711,CA1-ProS_Glut,1,1,1
chr18_2795,0.1596806387225549,0.12574850299401197,0.2155688622754491,0.05588822355289422,CA1-ProS_Glut,2,2,2
chr18_3230,0.08383233532934131,0.15169660678642716,0.16966067864271456,0.08582834331337325,CA1-ProS_Glut,0,0,0
chr18_3321,0.13373253493013973,0.1277445109780439,0.20958083832335328,0.07584830339321355,CA1-ProS_Glut,2,0,2
chr19_584,0.043912175648702596,0.0718562874251497,0.10578842315369262,0.061876247504990024,CA1-ProS_Glut,2,2,0
chr19_1443,0.14171656686626746,0.16167664670658682,0.25948103792415167,0.1177644710578842,CA1-ProS_Glut,2,2,2
chr19_1630,0.10179640718562874,0.09580838323353294,0.17964071856287425,0.07784431137724551,CA1-ProS_Glut,0,0,0
chr19_1782,0.13972055888223553,0.21756487025948104,0.2934131736526946,0.15369261477045906,CA1-ProS_Glut,2,2,2
chr19_2202,0.09381237524950099,0.10578842315369262,0.18163672654690619,0.08782435129740519,CA1-ProS_Glut,0,0,0
chr1_1034,0.08002832861189801,0.1048158640226629,0.13385269121813032,0.0538243626062323,Astro-TE_NN,2,2,2
chr1_1385,0.11331444759206799,0.13810198300283286,0.17209631728045327,0.05878186968838528,Astro-TE_NN,1,1,1
chr1_1552,0.10339943342776203,0.14093484419263455,0.1536827195467422,0.05028328611898017,Astro-TE_NN,1,1,1
chr1_2216,0.07932011331444759,0.09490084985835694,0.13101983002832862,0.05169971671388103,Astro-TE_NN,2,0,0
chr1_5080,0.13172804532577903,0.1423512747875354,0.18909348441926346,0.05736543909348443,Astro-TE_NN,0,0,2
chr1_6843,0.27407932011331443,0.3406515580736544,0.3293201133144476,0.055240793201133176,Astro-TE_NN,1,0,0
chr2_152,0.20892351274787535,0.23796033994334279,0.29107648725212465,0.0821529745042493,Astro-TE_NN,2,2,2
chr2_216,0.12606232294617564,0.13526912181303116,0.1763456090651558,0.05028328611898017,Astro-TE_NN,2,2,2
chr2_714,0.05807365439093484,0.0906515580736544,0.10977337110481586,0.051699716713881017,Astro-TE_NN,2,2,2
chr2_1535,0.17492917847025496,0.20184135977337112,0.2386685552407932,0.06373937677053823,Astro-TE_NN,2,0,2
chr2_2012,0.18059490084985835,0.22237960339943344,0.25424929178470257,0.07365439093484422,Astro-TE_NN,2,2,2
chr2_2109,0.1253541076487252,0.17563739376770537,0.18413597733711048,0.05878186968838528,Astro-TE_NN,2,2,2
chr2_3753,0.22946175637393768,0.2847025495750708,0.2811614730878187,0.051699716713881017,Astro-TE_NN,2,2,2
chr2_4123,0.16147308781869688,0.18555240793201133,0.23158640226628896,0.07011331444759208,Astro-TE_NN,2,2,2
chr2_4409,0.07790368271954674,0.11402266288951841,0.15864022662889518,0.08073654390934844,Astro-TE_NN,2,2,2
chr2_4645,0.10410764872521247,0.1281869688385269,0.15509915014164305,0.05099150141643058,Astro-TE_NN,2,2,2
chr2_4675,0.15722379603399433,0.19121813031161472,0.21246458923512748,0.05524079320113315,Astro-TE_NN,2,2,2
chr2_5290,0.13526912181303116,0.16926345609065155,0.18909348441926346,0.0538243626062323,Astro-TE_NN,2,2,2
chr3_1292,0.11827195467422097,0.13314447592067988,0.17138810198300283,0.053116147308781864,Astro-TE_NN,2,2,2
chr3_1386,0.23796033994334279,0.28753541076487255,0.32011331444759206,0.08215297450424927,Astro-TE_NN,2,2,2
chr3_1404,0.1395184135977337,0.1643059490084986,0.2103399433427762,0.0708215297450425,Astro-TE_NN,2,2,2
chr3_2036,0.06586402266288952,0.09490084985835694,0.11968838526912182,0.0538243626062323,Astro-TE_NN,0,0,0
chr3_2090,0.28824362606232296,0.30807365439093487,0.3980169971671388,0.10977337110481583,Astro-TE_NN,2,2,2
chr3_2326,0.11118980169971672,0.13031161473087818,0.16147308781869688,0.050283286118980156,Astro-TE_NN,2,2,2
chr3_3849,0.18342776203966005,0.23937677053824363,0.18342776203966005,0.0,Astro-TE_NN,2,2,2
chr3_4073,0.10977337110481586,0.15722379603399433,0.1791784702549575,0.06940509915014165,Astro-TE_NN,0,0,0
chr3_4653,0.08923512747875353,0.1274787535410765,0.14660056657223797,0.05736543909348443,Astro-TE_NN,2,2,2
chr3_5527,0.16359773371104816,0.20679886685552407,0.22946175637393768,0.06586402266288952,Astro-TE_NN,2,2,2
chr4_365,0.18909348441926346,0.21742209631728046,0.2556657223796034,0.06657223796033993,Astro-TE_NN,2,2,2
chr4_435,0.16288951841359772,0.22662889518413598,0.2528328611898017,0.08994334277620397,Astro-TE_NN,2,2,2
chr4_1721,0.12464589235127478,0.1359773371104816,0.17705382436260622,0.05240793201133144,Astro-TE_NN,1,1,1
chr4_2120,0.09419263456090651,0.14518413597733712,0.1274787535410765,0.033286118980169976,Astro-TE_NN,2,2,2
chr4_2624,0.08711048158640226,0.11827195467422097,0.1395184135977337,0.05240793201133144,Astro-TE_NN,2,0,0
chr4_4206,0.10977337110481586,0.1536827195467422,0.17776203966005666,0.0679886685552408,Astro-TE_NN,1,0,0
chr4_4672,0.08923512747875353,0.12252124645892351,0.14660056657223797,0.05736543909348443,Astro-TE_NN,1,1,1
chr4_4759,0.11614730878186968,0.14872521246458922,0.1706798866855524,0.05453257790368271,Astro-TE_NN,2,2,2
chr4_5237,0.11473087818696884,0.13526912181303116,0.1678470254957507,0.053116147308781864,Astro-TE_NN,1,1,1
chr4_5397,0.19475920679886685,0.254957507082153,0.2577903682719547,0.06303116147308782,Astro-TE_NN,2,2,2
chr4_5466,0.2613314447592068,0.25991501416430596,0.31940509915014165,0.05807365439093487,Astro-TE_NN,2,2,2
chr5_198,0.15226628895184136,0.20538243626062322,0.21600566572237961,0.06373937677053826,Astro-TE_NN,2,2,2
chr5_378,0.09702549575070822,0.12960339943342777,0.15793201133144477,0.06090651558073655,Astro-TE_NN,2,2,2
chr5_2936,0.1501416430594901,0.1813031161473088,0.21954674220963172,0.06940509915014162,Astro-TE_NN,2,2,2
chr5_4179,0.13385269121813032,0.18555240793201133,0.2075070821529745,0.07365439093484419,Astro-TE_NN,0,0,0
chr5_4751,0.17351274787535412,0.18838526912181303,0.22875354107648727,0.05524079320113315,Astro-TE_NN,2,2,2
chr5_5210,0.12110481586402266,0.16997167138810199,0.17280453257790368,0.051699716713881017,Astro-TE_NN,2,2,2
chr5_5698,0.13101983002832862,0.16005665722379603,0.19475920679886685,0.06373937677053823,Astro-TE_NN,0,0,0
chr6_205,0.08073654390934844,0.08781869688385269,0.13314447592067988,0.05240793201133144,Astro-TE_NN,2,2,2
chr6_885,0.08427762039660057,0.09702549575070822,0.1359773371104816,0.05169971671388103,Astro-TE_NN,2,2,2
chr6_1305,0.13385269121813032,0.14589235127478753,0.1905099150141643,0.056657223796033995,Astro-TE_NN,2,2,2
chr6_1969,0.10694050991501416,0.13526912181303116,0.16926345609065155,0.062322946175637384,Astro-TE_NN,0,0,0
chr6_2075,0.1621813031161473,0.21529745042492918,0.23229461756373937,0.07011331444759206,Astro-TE_NN,2,2,2
chr6_4064,0.17705382436260622,0.21175637393767704,0.2698300283286119,0.0927762039660057,Astro-TE_NN,2,2,2
chr6_4336,0.17776203966005666,0.23796033994334279,0.278328611898017,0.10056657223796034,Astro-TE_NN,2,2,2
chr6_4549,0.10977337110481586,0.14660056657223797,0.16572237960339944,0.055949008498583586,Astro-TE_NN,1,1,1
chr6_5417,0.14447592067988668,0.16572237960339944,0.2075070821529745,0.06303116147308782,Astro-TE_NN,2,2,2
chr6_5510,0.1813031161473088,0.2096317280453258,0.2471671388101983,0.06586402266288952,Astro-TE_NN,0,0,0
chr7_651,0.11685552407932011,0.1706798866855524,0.15864022662889518,0.04178470254957507,Astro-TE_NN,1,1,1
chr7_3893,0.10269121813031161,0.11189801699716714,0.1529745042492918,0.05028328611898018,Astro-TE_NN,0,0,0
chr7_4534,0.14305949008498584,0.1565155807365439,0.19830028328611898,0.05524079320113315,Astro-TE_NN,2,2,0
chr7_4761,0.2577903682719547,0.31444759206798867,0.334985835694051,0.07719546742209632,Astro-TE_NN,2,2,2
chr7_4899,0.12039660056657224,0.14518413597733712,0.18413597733711048,0.06373937677053824,Astro-TE_NN,2,2,2
chr7_5089,0.16359773371104816,0.2245042492917847,0.20042492917847027,0.03682719546742211,Astro-TE_NN,2,2,2
chr8_449,0.17209631728045327,0.19971671388101983,0.23371104815864022,0.061614730878186946,Astro-TE_NN,0,2,0
chr8_1434,0.08569405099150142,0.1048158640226629,0.1359773371104816,0.05028328611898018,Astro-TE_NN,1,1,1
chr8_1879,0.17492917847025496,0.1961756373937677,0.23229461756373937,0.057365439093484405,Astro-TE_NN,2,2,2
chr8_2868,0.06657223796033994,0.09915014164305949,0.11968838526912182,0.05311614730878188,Astro-TE_NN,2,1,2
chr8_3241,0.1643059490084986,0.18909348441926346,0.22308781869688385,0.05878186968838525,Astro-TE_NN,2,2,0
chr8_4267,0.1529745042492918,0.17776203966005666,0.21600566572237961,0.06303116147308782,Astro-TE_NN,2,2,2
chr8_4577,0.10552407932011332,0.14589235127478753,0.17351274787535412,0.0679886685552408,Astro-TE_NN,2,2,2
chr9_661,0.04603399433427762,0.0708215297450425,0.09844192634560907,0.05240793201133145,Astro-TE_NN,2,2,2
chr9_835,0.22662889518413598,0.28824362606232296,0.2726628895184136,0.04603399433427763,Astro-TE_NN,1,1,1
chr9_886,0.1558073654390935,0.20892351274787535,0.21104815864022664,0.05524079320113315,Astro-TE_NN,1,1,2
chr9_1186,0.18342776203966005,0.2188385269121813,0.25991501416430596,0.07648725212464591,Astro-TE_NN,2,2,0
chr9_1423,0.14801699716713881,0.17492917847025496,0.2096317280453258,0.061614730878186974,Astro-TE_NN,2,2,2
chr9_1506,0.12677053824362605,0.1508498583569405,0.18838526912181303,0.061614730878186974,Astro-TE_NN,2,2,2
chr9_2526,0.2386685552407932,0.26416430594900847,0.3123229461756374,0.07365439093484419,Astro-TE_NN,2,2,2
chr9_3029,0.11756373937677053,0.12960339943342777,0.17847025495750707,0.06090651558073654,Astro-TE_NN,2,2,1
chr9_3202,0.14518413597733712,0.15722379603399433,0.1954674220963173,0.05028328611898017,Astro-TE_NN,2,2,2
chr9_4628,0.10694050991501416,0.10269121813031161,0.1536827195467422,0.04674220963172804,Astro-TE_NN,2,0,2
chr10_223,0.12464589235127478,0.12039660056657224,0.17280453257790368,0.0481586402266289,Astro-TE_NN,2,2,2
chr10_520,0.16643059490084985,0.18909348441926346,0.221671388101983,0.05524079320113315,Astro-TE_NN,2,0,0
chr10_1010,0.19405099150141644,0.23512747875354106,0.25991501416430596,0.06586402266288952,Astro-TE_NN,2,2,2
chr10_1610,0.18626062322946177,0.19971671388101983,0.24220963172804533,0.05594900849858356,Astro-TE_NN,2,2,2
chr10_2254,0.11118980169971672,0.17209631728045327,0.20609065155807366,0.09490084985835694,Astro-TE_NN,2,2,2
chr10_2995,0.11118980169971672,0.10269121813031161,0.15439093484419264,0.04320113314447592,Astro-TE_NN,1,1,1
chr10_3119,0.16147308781869688,0.21671388101983002,0.1954674220963173,0.033994334277620414,Astro-TE_NN,2,2,2
chr10_3894,0.09206798866855524,0.10694050991501416,0.14518413597733712,0.05311614730878188,Astro-TE_NN,2,2,2
chr11_919,0.1395184135977337,0.17563739376770537,0.19405099150141644,0.05453257790368274,Astro-TE_NN,2,2,0
chr11_2080,0.0708215297450425,0.10198300283286119,0.12393767705382436,0.053116147308781864,Astro-TE_NN,0,0,0
